id;Entity;Code;Year;Share_solar
South Korea-1987;South Korea;KOR;1987;0
South Korea-1988;South Korea;KOR;1988;0
South Korea-1989;South Korea;KOR;1989;0
South Korea-1990;South Korea;KOR;1990;0.0002762048
South Korea-1991;South Korea;KOR;1991;0.0002442276
South Korea-1992;South Korea;KOR;1992;0.00043513984
South Korea-1993;South Korea;KOR;1993;0.00039680404
South Korea-1994;South Korea;KOR;1994;0.00036795763
South Korea-1995;South Korea;KOR;1995;0.00033675987
South Korea-1996;South Korea;KOR;1996;0.00045665607
South Korea-1997;South Korea;KOR;1997;0.00041579542
South Korea-1998;South Korea;KOR;1998;0.00060723507
South Korea-1999;South Korea;KOR;1999;0.0006370307
South Korea-2000;South Korea;KOR;2000;0.0006950898
South Korea-2001;South Korea;KOR;2001;0.0007898141
South Korea-2002;South Korea;KOR;2002;0.00085431355
South Korea-2003;South Korea;KOR;2003;0.0009049348
South Korea-2004;South Korea;KOR;2004;0.001119394
South Korea-2005;South Korea;KOR;2005;0.0015692068
South Korea-2006;South Korea;KOR;2006;0.0033052831
South Korea-2007;South Korea;KOR;2007;0.0073276833
South Korea-2008;South Korea;KOR;2008;0.028572267
South Korea-2009;South Korea;KOR;2009;0.05623892
South Korea-2010;South Korea;KOR;2010;0.07049304
South Korea-2011;South Korea;KOR;2011;0.079686224
South Korea-2012;South Korea;KOR;2012;0.09556599
South Korea-2013;South Korea;KOR;2013;0.14002365
South Korea-2014;South Korea;KOR;2014;0.2227952
South Korea-2015;South Korea;KOR;2015;0.3417785
South Korea-2016;South Korea;KOR;2016;0.43056706
South Korea-2017;South Korea;KOR;2017;0.593845
South Korea-2018;South Korea;KOR;2018;0.7630306
South Korea-2019;South Korea;KOR;2019;1.0742371
South Korea-2020;South Korea;KOR;2020;1.5221839
South Korea-2021;South Korea;KOR;2021;1.6341672
South and Central America (BP)-1971;South and Central America (BP);;1971;0
South and Central America (BP)-1972;South and Central America (BP);;1972;0
South and Central America (BP)-1973;South and Central America (BP);;1973;0
South and Central America (BP)-1974;South and Central America (BP);;1974;0
South and Central America (BP)-1975;South and Central America (BP);;1975;0
South and Central America (BP)-1976;South and Central America (BP);;1976;0
South and Central America (BP)-1977;South and Central America (BP);;1977;0
South and Central America (BP)-1978;South and Central America (BP);;1978;0
South and Central America (BP)-1979;South and Central America (BP);;1979;0
South and Central America (BP)-1980;South and Central America (BP);;1980;0
South and Central America (BP)-1981;South and Central America (BP);;1981;0
South and Central America (BP)-1982;South and Central America (BP);;1982;0
South and Central America (BP)-1983;South and Central America (BP);;1983;0
South and Central America (BP)-1984;South and Central America (BP);;1984;0
South and Central America (BP)-1985;South and Central America (BP);;1985;0
South and Central America (BP)-1986;South and Central America (BP);;1986;0
South and Central America (BP)-1987;South and Central America (BP);;1987;0
South and Central America (BP)-1988;South and Central America (BP);;1988;0
South and Central America (BP)-1989;South and Central America (BP);;1989;0
South and Central America (BP)-1990;South and Central America (BP);;1990;0
South and Central America (BP)-1991;South and Central America (BP);;1991;0
South and Central America (BP)-1992;South and Central America (BP);;1992;0
South and Central America (BP)-1993;South and Central America (BP);;1993;0
South and Central America (BP)-1994;South and Central America (BP);;1994;0
South and Central America (BP)-1995;South and Central America (BP);;1995;0
South and Central America (BP)-1996;South and Central America (BP);;1996;0
South and Central America (BP)-1997;South and Central America (BP);;1997;0
South and Central America (BP)-1998;South and Central America (BP);;1998;9.0114884e-7
South and Central America (BP)-1999;South and Central America (BP);;1999;0.00000667964
South and Central America (BP)-2000;South and Central America (BP);;2000;0.00011010234
South and Central America (BP)-2001;South and Central America (BP);;2001;0.00018947433
South and Central America (BP)-2002;South and Central America (BP);;2002;0.0003025966
South and Central America (BP)-2003;South and Central America (BP);;2003;0.00041042498
South and Central America (BP)-2004;South and Central America (BP);;2004;0.00049840007
South and Central America (BP)-2005;South and Central America (BP);;2005;0.0008058776
South and Central America (BP)-2006;South and Central America (BP);;2006;0.00035137663
South and Central America (BP)-2007;South and Central America (BP);;2007;0.00044066497
South and Central America (BP)-2008;South and Central America (BP);;2008;0.00058816763
South and Central America (BP)-2009;South and Central America (BP);;2009;0.00097350695
South and Central America (BP)-2010;South and Central America (BP);;2010;0.0023049118
South and Central America (BP)-2011;South and Central America (BP);;2011;0.004704454
South and Central America (BP)-2012;South and Central America (BP);;2012;0.0116659915
South and Central America (BP)-2013;South and Central America (BP);;2013;0.017853703
South and Central America (BP)-2014;South and Central America (BP);;2014;0.036708884
South and Central America (BP)-2015;South and Central America (BP);;2015;0.09428698
South and Central America (BP)-2016;South and Central America (BP);;2016;0.16219437
South and Central America (BP)-2017;South and Central America (BP);;2017;0.24998353
South and Central America (BP)-2018;South and Central America (BP);;2018;0.4211747
South and Central America (BP)-2019;South and Central America (BP);;2019;0.6317656
South and Central America (BP)-2020;South and Central America (BP);;2020;0.9216772
South and Central America (BP)-2021;South and Central America (BP);;2021;1.2309449
Spain-1965;Spain;ESP;1965;0
Spain-1966;Spain;ESP;1966;0
Spain-1967;Spain;ESP;1967;0
Spain-1968;Spain;ESP;1968;0
Spain-1969;Spain;ESP;1969;0
Spain-1970;Spain;ESP;1970;0
Spain-1971;Spain;ESP;1971;0
Spain-1972;Spain;ESP;1972;0
Spain-1973;Spain;ESP;1973;0
Spain-1974;Spain;ESP;1974;0
Spain-1975;Spain;ESP;1975;0
Spain-1976;Spain;ESP;1976;0
Spain-1977;Spain;ESP;1977;0
Spain-1978;Spain;ESP;1978;0
Spain-1979;Spain;ESP;1979;0
Spain-1980;Spain;ESP;1980;0
Spain-1981;Spain;ESP;1981;0
Spain-1982;Spain;ESP;1982;0
Spain-1983;Spain;ESP;1983;0
Spain-1984;Spain;ESP;1984;0
Spain-1985;Spain;ESP;1985;0
Spain-1986;Spain;ESP;1986;0
Spain-1987;Spain;ESP;1987;0
Spain-1988;Spain;ESP;1988;0
Spain-1989;Spain;ESP;1989;0.0016769816
Spain-1990;Spain;ESP;1990;0.0016608117
Spain-1991;Spain;ESP;1991;0.0018702303
Spain-1992;Spain;ESP;1992;0.0020417646
Spain-1993;Spain;ESP;1993;0.0023728115
Spain-1994;Spain;ESP;1994;0.0025172564
Spain-1995;Spain;ESP;1995;0.0036373928
Spain-1996;Spain;ESP;1996;0.0028015773
Spain-1997;Spain;ESP;1997;0.0028763497
Spain-1998;Spain;ESP;1998;0.0031661992
Spain-1999;Spain;ESP;1999;0.003481939
Spain-2000;Spain;ESP;2000;0.0034841937
Spain-2001;Spain;ESP;2001;0.0044126054
Spain-2002;Spain;ESP;2002;0.0054217298
Spain-2003;Spain;ESP;2003;0.0069662617
Spain-2004;Spain;ESP;2004;0.0091205435
Spain-2005;Spain;ESP;2005;0.0065901475
Spain-2006;Spain;ESP;2006;0.018736336
Spain-2007;Spain;ESP;2007;0.07777837
Spain-2008;Spain;ESP;2008;0.4034007
Spain-2009;Spain;ESP;2009;1.0177283
Spain-2010;Spain;ESP;2010;1.1467385
Spain-2011;Spain;ESP;2011;1.4272426
Spain-2012;Spain;ESP;2012;1.9666269
Spain-2013;Spain;ESP;2013;2.254581
Spain-2014;Spain;ESP;2014;2.3812504
Spain-2015;Spain;ESP;2015;2.3696039
Spain-2016;Spain;ESP;2016;2.2968512
Spain-2017;Spain;ESP;2017;2.3699522
Spain-2018;Spain;ESP;2018;2.0595903
Spain-2019;Spain;ESP;2019;2.5025396
Spain-2020;Spain;ESP;2020;3.7707455
Spain-2021;Spain;ESP;2021;4.5159316
Sri Lanka-1965;Sri Lanka;LKA;1965;0
Sri Lanka-1966;Sri Lanka;LKA;1966;0
Sri Lanka-1967;Sri Lanka;LKA;1967;0
Sri Lanka-1968;Sri Lanka;LKA;1968;0
Sri Lanka-1969;Sri Lanka;LKA;1969;0
Sri Lanka-1970;Sri Lanka;LKA;1970;0
Sri Lanka-1971;Sri Lanka;LKA;1971;0
Sri Lanka-1972;Sri Lanka;LKA;1972;0
Sri Lanka-1973;Sri Lanka;LKA;1973;0
Sri Lanka-1974;Sri Lanka;LKA;1974;0
Sri Lanka-1975;Sri Lanka;LKA;1975;0
Sri Lanka-1976;Sri Lanka;LKA;1976;0
Sri Lanka-1977;Sri Lanka;LKA;1977;0
Sri Lanka-1978;Sri Lanka;LKA;1978;0
Sri Lanka-1979;Sri Lanka;LKA;1979;0
Sri Lanka-1980;Sri Lanka;LKA;1980;0
Sri Lanka-1981;Sri Lanka;LKA;1981;0
Sri Lanka-1982;Sri Lanka;LKA;1982;0
Sri Lanka-1983;Sri Lanka;LKA;1983;0
Sri Lanka-1984;Sri Lanka;LKA;1984;0
Sri Lanka-1985;Sri Lanka;LKA;1985;0
Sri Lanka-1986;Sri Lanka;LKA;1986;0
Sri Lanka-1987;Sri Lanka;LKA;1987;0
Sri Lanka-1988;Sri Lanka;LKA;1988;0
Sri Lanka-1989;Sri Lanka;LKA;1989;0
Sri Lanka-1990;Sri Lanka;LKA;1990;0
Sri Lanka-1991;Sri Lanka;LKA;1991;0
Sri Lanka-1992;Sri Lanka;LKA;1992;0
Sri Lanka-1993;Sri Lanka;LKA;1993;0
Sri Lanka-1994;Sri Lanka;LKA;1994;0
Sri Lanka-1995;Sri Lanka;LKA;1995;0
Sri Lanka-1996;Sri Lanka;LKA;1996;0
Sri Lanka-1997;Sri Lanka;LKA;1997;0
Sri Lanka-1998;Sri Lanka;LKA;1998;0
Sri Lanka-1999;Sri Lanka;LKA;1999;0
Sri Lanka-2000;Sri Lanka;LKA;2000;0.00238629
Sri Lanka-2001;Sri Lanka;LKA;2001;0.005098264
Sri Lanka-2002;Sri Lanka;LKA;2002;0.00820213
Sri Lanka-2003;Sri Lanka;LKA;2003;0.012662567
Sri Lanka-2004;Sri Lanka;LKA;2004;0.019052586
Sri Lanka-2005;Sri Lanka;LKA;2005;0.021399891
Sri Lanka-2006;Sri Lanka;LKA;2006;0.02311533
Sri Lanka-2007;Sri Lanka;LKA;2007;0.025042776
Sri Lanka-2008;Sri Lanka;LKA;2008;0.028181579
Sri Lanka-2009;Sri Lanka;LKA;2009;0.02938953
Sri Lanka-2010;Sri Lanka;LKA;2010;0.028689168
Sri Lanka-2011;Sri Lanka;LKA;2011;0.031791616
Sri Lanka-2012;Sri Lanka;LKA;2012;0.035206646
Sri Lanka-2013;Sri Lanka;LKA;2013;0.049486123
Sri Lanka-2014;Sri Lanka;LKA;2014;0.089380585
Sri Lanka-2015;Sri Lanka;LKA;2015;0.137351
Sri Lanka-2016;Sri Lanka;LKA;2016;0.21390976
Sri Lanka-2017;Sri Lanka;LKA;2017;0.58708644
Sri Lanka-2018;Sri Lanka;LKA;2018;0.81000876
Sri Lanka-2019;Sri Lanka;LKA;2019;1.2194529
Sri Lanka-2020;Sri Lanka;LKA;2020;1.6584927
Sri Lanka-2021;Sri Lanka;LKA;2021;1.8753705
Sweden-1965;Sweden;SWE;1965;0
Sweden-1966;Sweden;SWE;1966;0
Sweden-1967;Sweden;SWE;1967;0
Sweden-1968;Sweden;SWE;1968;0
Sweden-1969;Sweden;SWE;1969;0
Sweden-1970;Sweden;SWE;1970;0
Sweden-1971;Sweden;SWE;1971;0
Sweden-1972;Sweden;SWE;1972;0
Sweden-1973;Sweden;SWE;1973;0
Sweden-1974;Sweden;SWE;1974;0
Sweden-1975;Sweden;SWE;1975;0
Sweden-1976;Sweden;SWE;1976;0
Sweden-1977;Sweden;SWE;1977;0
Sweden-1978;Sweden;SWE;1978;0
Sweden-1979;Sweden;SWE;1979;0
Sweden-1980;Sweden;SWE;1980;0
Sweden-1981;Sweden;SWE;1981;0
Sweden-1982;Sweden;SWE;1982;0
Sweden-1983;Sweden;SWE;1983;0
Sweden-1984;Sweden;SWE;1984;0
Sweden-1985;Sweden;SWE;1985;0
Sweden-1986;Sweden;SWE;1986;0
Sweden-1987;Sweden;SWE;1987;0
Sweden-1988;Sweden;SWE;1988;0
Sweden-1989;Sweden;SWE;1989;0
Sweden-1990;Sweden;SWE;1990;0
Sweden-1991;Sweden;SWE;1991;0
Sweden-1992;Sweden;SWE;1992;0
Sweden-1993;Sweden;SWE;1993;0.00045653313
Sweden-1994;Sweden;SWE;1994;0.00045647507
Sweden-1995;Sweden;SWE;1995;0.00045129968
Sweden-1996;Sweden;SWE;1996;0.0004644286
Sweden-1997;Sweden;SWE;1997;0.0004486033
Sweden-1998;Sweden;SWE;1998;0.00041451535
Sweden-1999;Sweden;SWE;1999;0.0004269341
Sweden-2000;Sweden;SWE;2000;0.0004604508
Sweden-2001;Sweden;SWE;2001;0.00085857784
Sweden-2002;Sweden;SWE;2002;0.000908603
Sweden-2003;Sweden;SWE;2003;0.0009437158
Sweden-2004;Sweden;SWE;2004;0.0008677385
Sweden-2005;Sweden;SWE;2005;0.00084046304
Sweden-2006;Sweden;SWE;2006;0.00089002296
Sweden-2007;Sweden;SWE;2007;0.0013045141
Sweden-2008;Sweden;SWE;2008;0.0017593924
Sweden-2009;Sweden;SWE;2009;0.0033349402
Sweden-2010;Sweden;SWE;2010;0.0040171556
Sweden-2011;Sweden;SWE;2011;0.0058348402
Sweden-2012;Sweden;SWE;2012;0.007984833
Sweden-2013;Sweden;SWE;2013;0.015605006
Sweden-2014;Sweden;SWE;2014;0.020926233
Sweden-2015;Sweden;SWE;2015;0.04152901
Sweden-2016;Sweden;SWE;2016;0.061983943
Sweden-2017;Sweden;SWE;2017;0.09599944
Sweden-2018;Sweden;SWE;2018;0.16562068
Sweden-2019;Sweden;SWE;2019;0.26905403
Sweden-2020;Sweden;SWE;2020;0.43966255
Sweden-2021;Sweden;SWE;2021;0.5976493
Switzerland-1965;Switzerland;CHE;1965;0
Switzerland-1966;Switzerland;CHE;1966;0
Switzerland-1967;Switzerland;CHE;1967;0
Switzerland-1968;Switzerland;CHE;1968;0
Switzerland-1969;Switzerland;CHE;1969;0
Switzerland-1970;Switzerland;CHE;1970;0
Switzerland-1971;Switzerland;CHE;1971;0
Switzerland-1972;Switzerland;CHE;1972;0
Switzerland-1973;Switzerland;CHE;1973;0
Switzerland-1974;Switzerland;CHE;1974;0
Switzerland-1975;Switzerland;CHE;1975;0
Switzerland-1976;Switzerland;CHE;1976;0
Switzerland-1977;Switzerland;CHE;1977;0
Switzerland-1978;Switzerland;CHE;1978;0
Switzerland-1979;Switzerland;CHE;1979;0
Switzerland-1980;Switzerland;CHE;1980;0
Switzerland-1981;Switzerland;CHE;1981;0
Switzerland-1982;Switzerland;CHE;1982;0
Switzerland-1983;Switzerland;CHE;1983;0
Switzerland-1984;Switzerland;CHE;1984;0
Switzerland-1985;Switzerland;CHE;1985;0
Switzerland-1986;Switzerland;CHE;1986;0
Switzerland-1987;Switzerland;CHE;1987;0
Switzerland-1988;Switzerland;CHE;1988;0
Switzerland-1989;Switzerland;CHE;1989;0
Switzerland-1990;Switzerland;CHE;1990;0.0008878827
Switzerland-1991;Switzerland;CHE;1991;0.0017372724
Switzerland-1992;Switzerland;CHE;1992;0.0025606067
Switzerland-1993;Switzerland;CHE;1993;0.0034252459
Switzerland-1994;Switzerland;CHE;1994;0.0040712873
Switzerland-1995;Switzerland;CHE;1995;0.0051599536
Switzerland-1996;Switzerland;CHE;1996;0.006227808
Switzerland-1997;Switzerland;CHE;1997;0.005824233
Switzerland-1998;Switzerland;CHE;1998;0.0066232774
Switzerland-1999;Switzerland;CHE;1999;0.007918572
Switzerland-2000;Switzerland;CHE;2000;0.008927726
Switzerland-2001;Switzerland;CHE;2001;0.0098145725
Switzerland-2002;Switzerland;CHE;2002;0.012086454
Switzerland-2003;Switzerland;CHE;2003;0.014567008
Switzerland-2004;Switzerland;CHE;2004;0.014687324
Switzerland-2005;Switzerland;CHE;2005;0.01774927
Switzerland-2006;Switzerland;CHE;2006;0.019370912
Switzerland-2007;Switzerland;CHE;2007;0.023523396
Switzerland-2008;Switzerland;CHE;2008;0.028866
Switzerland-2009;Switzerland;CHE;2009;0.041989014
Switzerland-2010;Switzerland;CHE;2010;0.074590944
Switzerland-2011;Switzerland;CHE;2011;0.13958022
Switzerland-2012;Switzerland;CHE;2012;0.23361878
Switzerland-2013;Switzerland;CHE;2013;0.37848195
Switzerland-2014;Switzerland;CHE;2014;0.66362315
Switzerland-2015;Switzerland;CHE;2015;0.89659727
Switzerland-2016;Switzerland;CHE;2016;1.1288388
Switzerland-2017;Switzerland;CHE;2017;1.413601
Switzerland-2018;Switzerland;CHE;2018;1.5991362
Switzerland-2019;Switzerland;CHE;2019;1.7097447
Switzerland-2020;Switzerland;CHE;2020;2.209208
Switzerland-2021;Switzerland;CHE;2021;2.6370564
Taiwan-1965;Taiwan;TWN;1965;0
Taiwan-1966;Taiwan;TWN;1966;0
Taiwan-1967;Taiwan;TWN;1967;0
Taiwan-1968;Taiwan;TWN;1968;0
Taiwan-1969;Taiwan;TWN;1969;0
Taiwan-1970;Taiwan;TWN;1970;0
Taiwan-1971;Taiwan;TWN;1971;0
Taiwan-1972;Taiwan;TWN;1972;0
Taiwan-1973;Taiwan;TWN;1973;0
Taiwan-1974;Taiwan;TWN;1974;0
Taiwan-1975;Taiwan;TWN;1975;0
Taiwan-1976;Taiwan;TWN;1976;0
Taiwan-1977;Taiwan;TWN;1977;0
Taiwan-1978;Taiwan;TWN;1978;0
Taiwan-1979;Taiwan;TWN;1979;0
Taiwan-1980;Taiwan;TWN;1980;0
Taiwan-1981;Taiwan;TWN;1981;0
Taiwan-1982;Taiwan;TWN;1982;0
Taiwan-1983;Taiwan;TWN;1983;0
Taiwan-1984;Taiwan;TWN;1984;0
Taiwan-1985;Taiwan;TWN;1985;0
Taiwan-1986;Taiwan;TWN;1986;0
Taiwan-1987;Taiwan;TWN;1987;0
Taiwan-1988;Taiwan;TWN;1988;0
Taiwan-1989;Taiwan;TWN;1989;0
Taiwan-1990;Taiwan;TWN;1990;0
Taiwan-1991;Taiwan;TWN;1991;0
Taiwan-1992;Taiwan;TWN;1992;0
Taiwan-1993;Taiwan;TWN;1993;0
Taiwan-1994;Taiwan;TWN;1994;0
Taiwan-1995;Taiwan;TWN;1995;0
Taiwan-1996;Taiwan;TWN;1996;0
Taiwan-1997;Taiwan;TWN;1997;0
Taiwan-1998;Taiwan;TWN;1998;0
Taiwan-1999;Taiwan;TWN;1999;0
Taiwan-2000;Taiwan;TWN;2000;0.00003477934
Taiwan-2001;Taiwan;TWN;2001;0.000073464216
Taiwan-2002;Taiwan;TWN;2002;0.00009269657
Taiwan-2003;Taiwan;TWN;2003;0.000116585725
Taiwan-2004;Taiwan;TWN;2004;0.00014095088
Taiwan-2005;Taiwan;TWN;2005;0.00022723446
Taiwan-2006;Taiwan;TWN;2006;0.0003331961
Taiwan-2007;Taiwan;TWN;2007;0.00047645322
Taiwan-2008;Taiwan;TWN;2008;0.0010054291
Taiwan-2009;Taiwan;TWN;2009;0.0020884932
Taiwan-2010;Taiwan;TWN;2010;0.0046168305
Taiwan-2011;Taiwan;TWN;2011;0.013108911
Taiwan-2012;Taiwan;TWN;2012;0.034031905
Taiwan-2013;Taiwan;TWN;2013;0.06651389
Taiwan-2014;Taiwan;TWN;2014;0.106509835
Taiwan-2015;Taiwan;TWN;2015;0.1704136
Taiwan-2016;Taiwan;TWN;2016;0.21948652
Taiwan-2017;Taiwan;TWN;2017;0.3285411
Taiwan-2018;Taiwan;TWN;2018;0.5241131
Taiwan-2019;Taiwan;TWN;2019;0.78736806
Taiwan-2020;Taiwan;TWN;2020;1.2214522
Taiwan-2021;Taiwan;TWN;2021;1.4987893
Thailand-1965;Thailand;THA;1965;0
Thailand-1966;Thailand;THA;1966;0
Thailand-1967;Thailand;THA;1967;0
Thailand-1968;Thailand;THA;1968;0
Thailand-1969;Thailand;THA;1969;0
Thailand-1970;Thailand;THA;1970;0
Thailand-1971;Thailand;THA;1971;0
Thailand-1972;Thailand;THA;1972;0
Thailand-1973;Thailand;THA;1973;0
Thailand-1974;Thailand;THA;1974;0
Thailand-1975;Thailand;THA;1975;0
Thailand-1976;Thailand;THA;1976;0
Thailand-1977;Thailand;THA;1977;0
Thailand-1978;Thailand;THA;1978;0
Thailand-1979;Thailand;THA;1979;0
Thailand-1980;Thailand;THA;1980;0
Thailand-1981;Thailand;THA;1981;0
Thailand-1982;Thailand;THA;1982;0
Thailand-1983;Thailand;THA;1983;0
Thailand-1984;Thailand;THA;1984;0
Thailand-1985;Thailand;THA;1985;0
Thailand-1986;Thailand;THA;1986;0
Thailand-1987;Thailand;THA;1987;0
Thailand-1988;Thailand;THA;1988;0
Thailand-1989;Thailand;THA;1989;0
Thailand-1990;Thailand;THA;1990;0
Thailand-1991;Thailand;THA;1991;0
Thailand-1992;Thailand;THA;1992;0
Thailand-1993;Thailand;THA;1993;0
Thailand-1994;Thailand;THA;1994;0
Thailand-1995;Thailand;THA;1995;0
Thailand-1996;Thailand;THA;1996;0
Thailand-1997;Thailand;THA;1997;0
Thailand-1998;Thailand;THA;1998;0
Thailand-1999;Thailand;THA;1999;0
Thailand-2000;Thailand;THA;2000;0
Thailand-2001;Thailand;THA;2001;0
Thailand-2002;Thailand;THA;2002;0
Thailand-2003;Thailand;THA;2003;0
Thailand-2004;Thailand;THA;2004;0
Thailand-2005;Thailand;THA;2005;0
Thailand-2006;Thailand;THA;2006;0.009947599
Thailand-2007;Thailand;THA;2007;0.010058801
Thailand-2008;Thailand;THA;2008;0.009887345
Thailand-2009;Thailand;THA;2009;0.010809587
Thailand-2010;Thailand;THA;2010;0.0132424245
Thailand-2011;Thailand;THA;2011;0.020780616
Thailand-2012;Thailand;THA;2012;0.10178631
Thailand-2013;Thailand;THA;2013;0.25385535
Thailand-2014;Thailand;THA;2014;0.37620676
Thailand-2015;Thailand;THA;2015;0.4498889
Thailand-2016;Thailand;THA;2016;0.6224281
Thailand-2017;Thailand;THA;2017;0.8179592
Thailand-2018;Thailand;THA;2018;0.7880222
Thailand-2019;Thailand;THA;2019;0.89010215
Thailand-2020;Thailand;THA;2020;0.9623114
Thailand-2021;Thailand;THA;2021;0.96648645
Trinidad and Tobago-1965;Trinidad and Tobago;TTO;1965;0
Trinidad and Tobago-1966;Trinidad and Tobago;TTO;1966;0
Trinidad and Tobago-1967;Trinidad and Tobago;TTO;1967;0
Trinidad and Tobago-1968;Trinidad and Tobago;TTO;1968;0
Trinidad and Tobago-1969;Trinidad and Tobago;TTO;1969;0
Trinidad and Tobago-1970;Trinidad and Tobago;TTO;1970;0
Trinidad and Tobago-1971;Trinidad and Tobago;TTO;1971;0
Trinidad and Tobago-1972;Trinidad and Tobago;TTO;1972;0
Trinidad and Tobago-1973;Trinidad and Tobago;TTO;1973;0
Trinidad and Tobago-1974;Trinidad and Tobago;TTO;1974;0
Trinidad and Tobago-1975;Trinidad and Tobago;TTO;1975;0
Trinidad and Tobago-1976;Trinidad and Tobago;TTO;1976;0
Trinidad and Tobago-1977;Trinidad and Tobago;TTO;1977;0
Trinidad and Tobago-1978;Trinidad and Tobago;TTO;1978;0
Trinidad and Tobago-1979;Trinidad and Tobago;TTO;1979;0
Trinidad and Tobago-1980;Trinidad and Tobago;TTO;1980;0
Trinidad and Tobago-1981;Trinidad and Tobago;TTO;1981;0
Trinidad and Tobago-1982;Trinidad and Tobago;TTO;1982;0
Trinidad and Tobago-1983;Trinidad and Tobago;TTO;1983;0
Trinidad and Tobago-1984;Trinidad and Tobago;TTO;1984;0
Trinidad and Tobago-1985;Trinidad and Tobago;TTO;1985;0
Trinidad and Tobago-1986;Trinidad and Tobago;TTO;1986;0
Trinidad and Tobago-1987;Trinidad and Tobago;TTO;1987;0
Trinidad and Tobago-1988;Trinidad and Tobago;TTO;1988;0
Trinidad and Tobago-1989;Trinidad and Tobago;TTO;1989;0
Trinidad and Tobago-1990;Trinidad and Tobago;TTO;1990;0
Trinidad and Tobago-1991;Trinidad and Tobago;TTO;1991;0
Trinidad and Tobago-1992;Trinidad and Tobago;TTO;1992;0
Trinidad and Tobago-1993;Trinidad and Tobago;TTO;1993;0
Trinidad and Tobago-1994;Trinidad and Tobago;TTO;1994;0
Trinidad and Tobago-1995;Trinidad and Tobago;TTO;1995;0
Trinidad and Tobago-1996;Trinidad and Tobago;TTO;1996;0
Trinidad and Tobago-1997;Trinidad and Tobago;TTO;1997;0
Trinidad and Tobago-1998;Trinidad and Tobago;TTO;1998;0
Trinidad and Tobago-1999;Trinidad and Tobago;TTO;1999;0
Trinidad and Tobago-2000;Trinidad and Tobago;TTO;2000;0.0003155625
Trinidad and Tobago-2001;Trinidad and Tobago;TTO;2001;0.0014558147
Trinidad and Tobago-2002;Trinidad and Tobago;TTO;2002;0.0020163557
Trinidad and Tobago-2003;Trinidad and Tobago;TTO;2003;0.0027779336
Trinidad and Tobago-2004;Trinidad and Tobago;TTO;2004;0.0036594595
Trinidad and Tobago-2005;Trinidad and Tobago;TTO;2005;0.0036394787
Trinidad and Tobago-2006;Trinidad and Tobago;TTO;2006;0.003555644
Trinidad and Tobago-2007;Trinidad and Tobago;TTO;2007;0.003673841
Trinidad and Tobago-2008;Trinidad and Tobago;TTO;2008;0.004034097
Trinidad and Tobago-2009;Trinidad and Tobago;TTO;2009;0.0045554335
Trinidad and Tobago-2010;Trinidad and Tobago;TTO;2010;0.004750972
Trinidad and Tobago-2011;Trinidad and Tobago;TTO;2011;0.0048135966
Trinidad and Tobago-2012;Trinidad and Tobago;TTO;2012;0.0048528085
Trinidad and Tobago-2013;Trinidad and Tobago;TTO;2013;0.004740282
Trinidad and Tobago-2014;Trinidad and Tobago;TTO;2014;0.005310354
Trinidad and Tobago-2015;Trinidad and Tobago;TTO;2015;0.006235237
Trinidad and Tobago-2016;Trinidad and Tobago;TTO;2016;0.0069855326
Trinidad and Tobago-2017;Trinidad and Tobago;TTO;2017;0.0065434193
Trinidad and Tobago-2018;Trinidad and Tobago;TTO;2018;0.0062400484
Trinidad and Tobago-2019;Trinidad and Tobago;TTO;2019;0.006373613
Trinidad and Tobago-2020;Trinidad and Tobago;TTO;2020;0.0073120086
Trinidad and Tobago-2021;Trinidad and Tobago;TTO;2021;0.007159467
Turkey-1965;Turkey;TUR;1965;0
Turkey-1966;Turkey;TUR;1966;0
Turkey-1967;Turkey;TUR;1967;0
Turkey-1968;Turkey;TUR;1968;0
Turkey-1969;Turkey;TUR;1969;0
Turkey-1970;Turkey;TUR;1970;0
Turkey-1971;Turkey;TUR;1971;0
Turkey-1972;Turkey;TUR;1972;0
Turkey-1973;Turkey;TUR;1973;0
Turkey-1974;Turkey;TUR;1974;0
Turkey-1975;Turkey;TUR;1975;0
Turkey-1976;Turkey;TUR;1976;0
Turkey-1977;Turkey;TUR;1977;0
Turkey-1978;Turkey;TUR;1978;0
Turkey-1979;Turkey;TUR;1979;0
Turkey-1980;Turkey;TUR;1980;0
Turkey-1981;Turkey;TUR;1981;0
Turkey-1982;Turkey;TUR;1982;0
Turkey-1983;Turkey;TUR;1983;0
Turkey-1984;Turkey;TUR;1984;0
Turkey-1985;Turkey;TUR;1985;0
Turkey-1986;Turkey;TUR;1986;0
Turkey-1987;Turkey;TUR;1987;0
Turkey-1988;Turkey;TUR;1988;0
Turkey-1989;Turkey;TUR;1989;0
Turkey-1990;Turkey;TUR;1990;0
Turkey-1991;Turkey;TUR;1991;0
Turkey-1992;Turkey;TUR;1992;0
Turkey-1993;Turkey;TUR;1993;0
Turkey-1994;Turkey;TUR;1994;0
Turkey-1995;Turkey;TUR;1995;0
Turkey-1996;Turkey;TUR;1996;0
Turkey-1997;Turkey;TUR;1997;0
Turkey-1998;Turkey;TUR;1998;0
Turkey-1999;Turkey;TUR;1999;0
Turkey-2000;Turkey;TUR;2000;0
Turkey-2001;Turkey;TUR;2001;0
Turkey-2002;Turkey;TUR;2002;0
Turkey-2003;Turkey;TUR;2003;0
Turkey-2004;Turkey;TUR;2004;0
