id;Entity;Code;Year;Hydro
Slovakia-1976;Slovakia;SVK;1976;3.1432197
Slovakia-1977;Slovakia;SVK;1977;3.5666406
Slovakia-1978;Slovakia;SVK;1978;3.189221
Slovakia-1979;Slovakia;SVK;1979;2.585242
Slovakia-1980;Slovakia;SVK;1980;3.0467432
Slovakia-1981;Slovakia;SVK;1981;2.6747825
Slovakia-1982;Slovakia;SVK;1982;2.3736455
Slovakia-1983;Slovakia;SVK;1983;2.5121586
Slovakia-1984;Slovakia;SVK;1984;1.9794106
Slovakia-1985;Slovakia;SVK;1985;2.611933
Slovakia-1986;Slovakia;SVK;1986;2.0846353
Slovakia-1987;Slovakia;SVK;1987;2.351403
Slovakia-1988;Slovakia;SVK;1988;2.125359
Slovakia-1989;Slovakia;SVK;1989;2.3424203
Slovakia-1990;Slovakia;SVK;1990;2.2383957
Slovakia-1991;Slovakia;SVK;1991;1.8738333
Slovakia-1992;Slovakia;SVK;1992;2.6797173
Slovakia-1993;Slovakia;SVK;1993;4.882404
Slovakia-1994;Slovakia;SVK;1994;6.225819
Slovakia-1995;Slovakia;SVK;1995;6.879693
Slovakia-1996;Slovakia;SVK;1996;5.918111
Slovakia-1997;Slovakia;SVK;1997;5.796413
Slovakia-1998;Slovakia;SVK;1998;6.022059
Slovakia-1999;Slovakia;SVK;1999;6.2612333
Slovakia-2000;Slovakia;SVK;2000;6.252774
Slovakia-2001;Slovakia;SVK;2001;6.445761
Slovakia-2002;Slovakia;SVK;2002;6.790901
Slovakia-2003;Slovakia;SVK;2003;4.347684
Slovakia-2004;Slovakia;SVK;2004;5.3870125
Slovakia-2005;Slovakia;SVK;2005;5.7475696
Slovakia-2006;Slovakia;SVK;2006;5.6019683
Slovakia-2007;Slovakia;SVK;2007;5.9919715
Slovakia-2008;Slovakia;SVK;2008;5.4362636
Slovakia-2009;Slovakia;SVK;2009;6.431394
Slovakia-2010;Slovakia;SVK;2010;6.9127784
Slovakia-2011;Slovakia;SVK;2011;5.0943265
Slovakia-2012;Slovakia;SVK;2012;5.805151
Slovakia-2013;Slovakia;SVK;2013;6.6618724
Slovakia-2014;Slovakia;SVK;2014;6.4574733
Slovakia-2015;Slovakia;SVK;2015;5.9857574
Slovakia-2016;Slovakia;SVK;2016;6.205735
Slovakia-2017;Slovakia;SVK;2017;5.924069
Slovakia-2018;Slovakia;SVK;2018;4.9709754
Slovakia-2019;Slovakia;SVK;2019;6.211719
Slovakia-2020;Slovakia;SVK;2020;6.559281
Slovakia-2021;Slovakia;SVK;2021;5.6123967
Slovenia-1990;Slovenia;SVN;1990;12.690258
Slovenia-1991;Slovenia;SVN;1991;15.370843
Slovenia-1992;Slovenia;SVN;1992;15.600479
Slovenia-1993;Slovenia;SVN;1993;13.463439
Slovenia-1994;Slovenia;SVN;1994;14.166087
Slovenia-1995;Slovenia;SVN;1995;12.90796
Slovenia-1996;Slovenia;SVN;1996;13.877273
Slovenia-1997;Slovenia;SVN;1997;11.434757
Slovenia-1998;Slovenia;SVN;1998;12.727215
Slovenia-1999;Slovenia;SVN;1999;13.9373865
Slovenia-2000;Slovenia;SVN;2000;14.418968
Slovenia-2001;Slovenia;SVN;2001;13.567807
Slovenia-2002;Slovenia;SVN;2002;11.825178
Slovenia-2003;Slovenia;SVN;2003;10.691127
Slovenia-2004;Slovenia;SVN;2004;13.853405
Slovenia-2005;Slovenia;SVN;2005;11.633561
Slovenia-2006;Slovenia;SVN;2006;11.887542
Slovenia-2007;Slovenia;SVN;2007;10.805331
Slovenia-2008;Slovenia;SVN;2008;12.057408
Slovenia-2009;Slovenia;SVN;2009;15.221448
Slovenia-2010;Slovenia;SVN;2010;14.470395
Slovenia-2011;Slovenia;SVN;2011;11.679235
Slovenia-2012;Slovenia;SVN;2012;13.076089
Slovenia-2013;Slovenia;SVN;2013;15.597832
Slovenia-2014;Slovenia;SVN;2014;19.890955
Slovenia-2015;Slovenia;SVN;2015;13.704674
Slovenia-2016;Slovenia;SVN;2016;15.072486
Slovenia-2017;Slovenia;SVN;2017;12.734957
Slovenia-2018;Slovenia;SVN;2018;15.090086
Slovenia-2019;Slovenia;SVN;2019;14.742573
Slovenia-2020;Slovenia;SVN;2020;16.745209
Slovenia-2021;Slovenia;SVN;2021;16.424103
South Africa-1965;South Africa;ZAF;1965;0.030886453
South Africa-1966;South Africa;ZAF;1966;0.029866168
South Africa-1967;South Africa;ZAF;1967;0.020714175
South Africa-1968;South Africa;ZAF;1968;0.018117521
South Africa-1969;South Africa;ZAF;1969;0.015396576
South Africa-1970;South Africa;ZAF;1970;0.017539408
South Africa-1971;South Africa;ZAF;1971;0.0729435
South Africa-1972;South Africa;ZAF;1972;0.52579427
South Africa-1973;South Africa;ZAF;1973;0.577211
South Africa-1974;South Africa;ZAF;1974;0.6448366
South Africa-1975;South Africa;ZAF;1975;0.59844273
South Africa-1976;South Africa;ZAF;1976;0.96040416
South Africa-1977;South Africa;ZAF;1977;0.971405
South Africa-1978;South Africa;ZAF;1978;0.96227145
South Africa-1979;South Africa;ZAF;1979;0.55904925
South Africa-1980;South Africa;ZAF;1980;0.45417184
South Africa-1981;South Africa;ZAF;1981;0.65005094
South Africa-1982;South Africa;ZAF;1982;0.3714905
South Africa-1983;South Africa;ZAF;1983;0.2147052
South Africa-1984;South Africa;ZAF;1984;0.18491055
South Africa-1985;South Africa;ZAF;1985;0.20175485
South Africa-1986;South Africa;ZAF;1986;0.5151001
South Africa-1987;South Africa;ZAF;1987;0.505198
South Africa-1988;South Africa;ZAF;1988;0.89705485
South Africa-1989;South Africa;ZAF;1989;0.81933874
South Africa-1990;South Africa;ZAF;1990;0.29005045
South Africa-1991;South Africa;ZAF;1991;0.5727414
South Africa-1992;South Africa;ZAF;1992;0.2165115
South Africa-1993;South Africa;ZAF;1993;0.04210848
South Africa-1994;South Africa;ZAF;1994;0.29699612
South Africa-1995;South Africa;ZAF;1995;0.13997532
South Africa-1996;South Africa;ZAF;1996;0.3422
South Africa-1997;South Africa;ZAF;1997;0.53074175
South Africa-1998;South Africa;ZAF;1998;0.41190338
South Africa-1999;South Africa;ZAF;1999;0.18135448
South Africa-2000;South Africa;ZAF;2000;0.27464914
South Africa-2001;South Africa;ZAF;2001;0.4243205
South Africa-2002;South Africa;ZAF;2002;0.52387583
South Africa-2003;South Africa;ZAF;2003;0.19075352
South Africa-2004;South Africa;ZAF;2004;0.19940627
South Africa-2005;South Africa;ZAF;2005;0.29347494
South Africa-2006;South Africa;ZAF;2006;0.6217589
South Africa-2007;South Africa;ZAF;2007;0.5948415
South Africa-2008;South Africa;ZAF;2008;0.2424872
South Africa-2009;South Africa;ZAF;2009;0.27896264
South Africa-2010;South Africa;ZAF;2010;0.21685886
South Africa-2011;South Africa;ZAF;2011;0.5849326
South Africa-2012;South Africa;ZAF;2012;0.19629449
South Africa-2013;South Africa;ZAF;2013;0.21054028
South Africa-2014;South Africa;ZAF;2014;0.33642033
South Africa-2015;South Africa;ZAF;2015;0.11238025
South Africa-2016;South Africa;ZAF;2016;0.18547933
South Africa-2017;South Africa;ZAF;2017;0.35358673
South Africa-2018;South Africa;ZAF;2018;0.21737102
South Africa-2019;South Africa;ZAF;2019;0.17233434
South Africa-2020;South Africa;ZAF;2020;0.13266341
South Africa-2021;South Africa;ZAF;2021;0.2650949
South America-1965;South America;;1965;11.023402
South America-1966;South America;;1966;11.543426
South America-1967;South America;;1967;11.78056
South America-1968;South America;;1968;11.697652
South America-1969;South America;;1969;12.044194
South America-1970;South America;;1970;13.489758
South America-1971;South America;;1971;14.159375
South America-1972;South America;;1972;15.006728
South America-1973;South America;;1973;15.278962
South America-1974;South America;;1974;16.475464
South America-1975;South America;;1975;17.524502
South America-1976;South America;;1976;18.196201
South America-1977;South America;;1977;19.022364
South America-1978;South America;;1978;19.735455
South America-1979;South America;;1979;20.77579
South America-1980;South America;;1980;22.464407
South America-1981;South America;;1981;22.78539
South America-1982;South America;;1982;24.017042
South America-1983;South America;;1983;25.451044
South America-1984;South America;;1984;26.858139
South America-1985;South America;;1985;27.89475
South America-1986;South America;;1986;28.06547
South America-1987;South America;;1987;28.845198
South America-1988;South America;;1988;28.878614
South America-1989;South America;;1989;29.197227
South America-1990;South America;;1990;30.263403
South America-1991;South America;;1991;31.321482
South America-1992;South America;;1992;30.316587
South America-1993;South America;;1993;31.381617
South America-1994;South America;;1994;31.341297
South America-1995;South America;;1995;31.097988
South America-1996;South America;;1996;31.009016
South America-1997;South America;;1997;31.124502
South America-1998;South America;;1998;30.77487
South America-1999;South America;;1999;30.524212
South America-2000;South America;;2000;31.80701
South America-2001;South America;;2001;30.052689
South America-2002;South America;;2002;30.94371
South America-2003;South America;;2003;31.715117
South America-2004;South America;;2004;30.931208
South America-2005;South America;;2005;31.517452
South America-2006;South America;;2006;31.451815
South America-2007;South America;;2007;30.7414
South America-2008;South America;;2008;29.871988
South America-2009;South America;;2009;30.762472
South America-2010;South America;;2010;28.853842
South America-2011;South America;;2011;29.18768
South America-2012;South America;;2012;27.574852
South America-2013;South America;;2013;25.818161
South America-2014;South America;;2014;24.714924
South America-2015;South America;;2015;24.139149
South America-2016;South America;;2016;24.96074
South America-2017;South America;;2017;25.22424
South America-2018;South America;;2018;25.729212
South America-2019;South America;;2019;25.473785
South America-2020;South America;;2020;26.872877
South America-2021;South America;;2021;23.90368
South Korea-1965;South Korea;KOR;1965;2.807815
South Korea-1966;South Korea;KOR;1966;3.2099154
South Korea-1967;South Korea;KOR;1967;2.7027178
South Korea-1968;South Korea;KOR;1968;2.2995977
South Korea-1969;South Korea;KOR;1969;2.9266608
South Korea-1970;South Korea;KOR;1970;2.155395
South Korea-1971;South Korea;KOR;1971;2.1541755
South Korea-1972;South Korea;KOR;1972;2.1534865
South Korea-1973;South Korea;KOR;1973;1.6347564
South Korea-1974;South Korea;KOR;1974;2.332909
South Korea-1975;South Korea;KOR;1975;1.8735325
South Korea-1976;South Korea;KOR;1976;1.7800428
South Korea-1977;South Korea;KOR;1977;1.2054132
South Korea-1978;South Korea;KOR;1978;1.3965911
South Korea-1979;South Korea;KOR;1979;1.5390952
South Korea-1980;South Korea;KOR;1980;1.2506891
South Korea-1981;South Korea;KOR;1981;1.6159816
South Korea-1982;South Korea;KOR;1982;1.0666206
South Korea-1983;South Korea;KOR;1983;1.3120518
South Korea-1984;South Korea;KOR;1984;1.046283
South Korea-1985;South Korea;KOR;1985;1.5088706
South Korea-1986;South Korea;KOR;1986;1.3128159
South Korea-1987;South Korea;KOR;1987;1.5100772
South Korea-1988;South Korea;KOR;1988;0.67799705
South Korea-1989;South Korea;KOR;1989;0.930187
South Korea-1990;South Korea;KOR;1990;1.2992404
South Korea-1991;South Korea;KOR;1991;0.855016
South Korea-1992;South Korea;KOR;1992;0.6736053
South Korea-1993;South Korea;KOR;1993;0.8383731
South Korea-1994;South Korea;KOR;1994;0.43143514
South Korea-1995;South Korea;KOR;1995;0.46450448
South Korea-1996;South Korea;KOR;1996;0.36944294
South Korea-1997;South Korea;KOR;1997;0.3904488
South Korea-1998;South Korea;KOR;1998;0.649358
South Korea-1999;South Korea;KOR;1999;0.5791616
South Korea-2000;South Korea;KOR;2000;0.5279014
South Korea-2001;South Korea;KOR;2001;0.29758742
South Korea-2002;South Korea;KOR;2002;0.39216912
South Korea-2003;South Korea;KOR;2003;0.5705631
South Korea-2004;South Korea;KOR;2004;0.48883483
South Korea-2005;South Korea;KOR;2005;0.4003173
South Korea-2006;South Korea;KOR;2006;0.3694532
South Korea-2007;South Korea;KOR;2007;0.37334386
South Korea-2008;South Korea;KOR;2008;0.3085312
South Korea-2009;South Korea;KOR;2009;0.27942818
South Korea-2010;South Korea;KOR;2010;0.33560804
South Korea-2011;South Korea;KOR;2011;0.39706513
South Korea-2012;South Korea;KOR;2012;0.3365898
South Korea-2013;South Korea;KOR;2013;0.36021703
South Korea-2014;South Korea;KOR;2014;0.22754504
South Korea-2015;South Korea;KOR;2015;0.17338268
South Korea-2016;South Korea;KOR;2016;0.22218148
South Korea-2017;South Korea;KOR;2017;0.21556422
South Korea-2018;South Korea;KOR;2018;0.2524222
South Korea-2019;South Korea;KOR;2019;0.21151549
South Korea-2020;South Korea;KOR;2020;0.30582967
South Korea-2021;South Korea;KOR;2021;0.2288519
South and Central America (BP)-1965;South and Central America (BP);;1965;8.979527
South and Central America (BP)-1966;South and Central America (BP);;1966;9.459318
South and Central America (BP)-1967;South and Central America (BP);;1967;9.636023
South and Central America (BP)-1968;South and Central America (BP);;1968;9.666438
South and Central America (BP)-1969;South and Central America (BP);;1969;9.996761
South and Central America (BP)-1970;South and Central America (BP);;1970;11.020637
South and Central America (BP)-1971;South and Central America (BP);;1971;11.655412
South and Central America (BP)-1972;South and Central America (BP);;1972;12.236355
South and Central America (BP)-1973;South and Central America (BP);;1973;12.5118885
South and Central America (BP)-1974;South and Central America (BP);;1974;13.643034
South and Central America (BP)-1975;South and Central America (BP);;1975;14.59379
South and Central America (BP)-1976;South and Central America (BP);;1976;15.271232
South and Central America (BP)-1977;South and Central America (BP);;1977;15.915661
South and Central America (BP)-1978;South and Central America (BP);;1978;16.706482
South and Central America (BP)-1979;South and Central America (BP);;1979;17.813223
South and Central America (BP)-1980;South and Central America (BP);;1980;19.092827
South and Central America (BP)-1981;South and Central America (BP);;1981;19.395983
South and Central America (BP)-1982;South and Central America (BP);;1982;20.705252
South and Central America (BP)-1983;South and Central America (BP);;1983;22.119692
South and Central America (BP)-1984;South and Central America (BP);;1984;23.352524
South and Central America (BP)-1985;South and Central America (BP);;1985;24.556744
South and Central America (BP)-1986;South and Central America (BP);;1986;25.026852
South and Central America (BP)-1987;South and Central America (BP);;1987;25.72327
South and Central America (BP)-1988;South and Central America (BP);;1988;25.852856
South and Central America (BP)-1989;South and Central America (BP);;1989;26.007658
South and Central America (BP)-1990;South and Central America (BP);;1990;26.920397
South and Central America (BP)-1991;South and Central America (BP);;1991;27.922989
South and Central America (BP)-1992;South and Central America (BP);;1992;27.18803
South and Central America (BP)-1993;South and Central America (BP);;1993;28.243717
South and Central America (BP)-1994;South and Central America (BP);;1994;28.122509
South and Central America (BP)-1995;South and Central America (BP);;1995;27.91765
South and Central America (BP)-1996;South and Central America (BP);;1996;27.912966
South and Central America (BP)-1997;South and Central America (BP);;1997;27.951475
South and Central America (BP)-1998;South and Central America (BP);;1998;27.59471
South and Central America (BP)-1999;South and Central America (BP);;1999;27.502254
South and Central America (BP)-2000;South and Central America (BP);;2000;28.289387
South and Central America (BP)-2001;South and Central America (BP);;2001;26.524744
South and Central America (BP)-2002;South and Central America (BP);;2002;27.262915
South and Central America (BP)-2003;South and Central America (BP);;2003;27.855768
South and Central America (BP)-2004;South and Central America (BP);;2004;27.276134
South and Central America (BP)-2005;South and Central America (BP);;2005;27.874977
South and Central America (BP)-2006;South and Central America (BP);;2006;27.734556
South and Central America (BP)-2007;South and Central America (BP);;2007;27.251
South and Central America (BP)-2008;South and Central America (BP);;2008;26.70447
South and Central America (BP)-2009;South and Central America (BP);;2009;27.532614
South and Central America (BP)-2010;South and Central America (BP);;2010;26.032269
South and Central America (BP)-2011;South and Central America (BP);;2011;26.34823
South and Central America (BP)-2012;South and Central America (BP);;2012;25.056908
South and Central America (BP)-2013;South and Central America (BP);;2013;23.55747
South and Central America (BP)-2014;South and Central America (BP);;2014;22.553522
South and Central America (BP)-2015;South and Central America (BP);;2015;21.953348
South and Central America (BP)-2016;South and Central America (BP);;2016;22.651426
South and Central America (BP)-2017;South and Central America (BP);;2017;23.032864
South and Central America (BP)-2018;South and Central America (BP);;2018;23.436043
South and Central America (BP)-2019;South and Central America (BP);;2019;22.909498
South and Central America (BP)-2020;South and Central America (BP);;2020;24.515371
South and Central America (BP)-2021;South and Central America (BP);;2021;21.849436
Spain-1965;Spain;ESP;1965;17.253439
Spain-1966;Spain;ESP;1966;21.110806
Spain-1967;Spain;ESP;1967;16.279375
Spain-1968;Spain;ESP;1968;16.654005
Spain-1969;Spain;ESP;1969;18.46006
Spain-1970;Spain;ESP;1970;15.530946
Spain-1971;Spain;ESP;1971;16.159304
Spain-1972;Spain;ESP;1972;16.65942
Spain-1973;Spain;ESP;1973;12.403915
Spain-1974;Spain;ESP;1974;12.600131
Spain-1975;Spain;ESP;1975;10.460218
Spain-1976;Spain;ESP;1976;7.8615813
Spain-1977;Spain;ESP;1977;14.355668
Spain-1978;Spain;ESP;1978;14.521417
Spain-1979;Spain;ESP;1979;15.54179
Spain-1980;Spain;ESP;1980;9.850895
Spain-1981;Spain;ESP;1981;7.2557592
Spain-1982;Spain;ESP;1982;8.711176
Spain-1983;Spain;ESP;1983;8.740983
Spain-1984;Spain;ESP;1984;10.014994
Spain-1985;Spain;ESP;1985;10.031123
Spain-1986;Spain;ESP;1986;8.31933
Spain-1987;Spain;ESP;1987;8.29316
Spain-1988;Spain;ESP;1988;10.219998
Spain-1989;Spain;ESP;1989;5.3552456
Spain-1990;Spain;ESP;1990;7.031449
Spain-1991;Spain;ESP;1991;7.2906666
Spain-1992;Spain;ESP;1992;4.826579
Spain-1993;Spain;ESP;1993;6.427325
Spain-1994;Spain;ESP;1994;7.093602
Spain-1995;Spain;ESP;1995;5.6045094
Spain-1996;Spain;ESP;1996;9.29236
Spain-1997;Spain;ESP;1997;7.6949043
Spain-1998;Spain;ESP;1998;7.1777925
Spain-1999;Spain;ESP;1999;4.682792
Spain-2000;Spain;ESP;2000;5.7237535
Spain-2001;Spain;ESP;2001;7.543161
Spain-2002;Spain;ESP;2002;4.1422033
Spain-2003;Spain;ESP;2003;6.9754415
Spain-2004;Spain;ESP;2004;5.1589704
Spain-2005;Spain;ESP;2005;2.8726604
Spain-2006;Spain;ESP;2006;4.0763354
Spain-2007;Spain;ESP;2007;4.1695633
Spain-2008;Spain;ESP;2008;3.6822438
Spain-2009;Spain;ESP;2009;4.4206285
Spain-2010;Spain;ESP;2010;6.823475
Spain-2011;Spain;ESP;2011;5.0311346
Spain-2012;Spain;ESP;2012;3.3766222
Spain-2013;Spain;ESP;2013;6.324763
Spain-2014;Spain;ESP;2014;6.8215475
Spain-2015;Spain;ESP;2015;4.811559
Spain-2016;Spain;ESP;2016;6.1262336
Spain-2017;Spain;ESP;2017;3.0321388
Spain-2018;Spain;ESP;2018;5.548805
Spain-2019;Spain;ESP;2019;3.7245984
Spain-2020;Spain;ESP;2020;5.56599
Spain-2021;Spain;ESP;2021;4.980959
Sri Lanka-1965;Sri Lanka;LKA;1965;10.32447
Sri Lanka-1966;Sri Lanka;LKA;1966;10.94352
Sri Lanka-1967;Sri Lanka;LKA;1967;10.974932
Sri Lanka-1968;Sri Lanka;LKA;1968;12.205965
Sri Lanka-1969;Sri Lanka;LKA;1969;13.611147
Sri Lanka-1970;Sri Lanka;LKA;1970;11.076228
Sri Lanka-1971;Sri Lanka;LKA;1971;12.125497
Sri Lanka-1972;Sri Lanka;LKA;1972;11.86213
Sri Lanka-1973;Sri Lanka;LKA;1973;9.413183
Sri Lanka-1974;Sri Lanka;LKA;1974;15.722433
Sri Lanka-1975;Sri Lanka;LKA;1975;16.26267
Sri Lanka-1976;Sri Lanka;LKA;1976;17.044489
Sri Lanka-1977;Sri Lanka;LKA;1977;17.357145
Sri Lanka-1978;Sri Lanka;LKA;1978;18.628532
Sri Lanka-1979;Sri Lanka;LKA;1979;18.950075
Sri Lanka-1980;Sri Lanka;LKA;1980;19.017767
Sri Lanka-1981;Sri Lanka;LKA;1981;19.232897
Sri Lanka-1982;Sri Lanka;LKA;1982;18.261444
Sri Lanka-1983;Sri Lanka;LKA;1983;14.019515
Sri Lanka-1984;Sri Lanka;LKA;1984;22.732344
Sri Lanka-1985;Sri Lanka;LKA;1985;27.567667
Sri Lanka-1986;Sri Lanka;LKA;1986;28.917849
Sri Lanka-1987;Sri Lanka;LKA;1987;23.145031
Sri Lanka-1988;Sri Lanka;LKA;1988;27.9051
Sri Lanka-1989;Sri Lanka;LKA;1989;30.912357
Sri Lanka-1990;Sri Lanka;LKA;1990;31.11434
Sri Lanka-1991;Sri Lanka;LKA;1991;30.897804
Sri Lanka-1992;Sri Lanka;LKA;1992;26.798069
Sri Lanka-1993;Sri Lanka;LKA;1993;32.161766
Sri Lanka-1994;Sri Lanka;LKA;1994;31.979883
Sri Lanka-1995;Sri Lanka;LKA;1995;32.76565
Sri Lanka-1996;Sri Lanka;LKA;1996;22.438143
Sri Lanka-1997;Sri Lanka;LKA;1997;23.044756
Sri Lanka-1998;Sri Lanka;LKA;1998;24.549494
Sri Lanka-1999;Sri Lanka;LKA;1999;24.355244
Sri Lanka-2000;Sri Lanka;LKA;2000;17.6945
Sri Lanka-2001;Sri Lanka;LKA;2001;17.603388
Sri Lanka-2002;Sri Lanka;LKA;2002;14.730299
Sri Lanka-2003;Sri Lanka;LKA;2003;17.479965
Sri Lanka-2004;Sri Lanka;LKA;2004;15.990964
Sri Lanka-2005;Sri Lanka;LKA;2005;16.032768
Sri Lanka-2006;Sri Lanka;LKA;2006;19.917805
Sri Lanka-2007;Sri Lanka;LKA;2007;16.588642
Sri Lanka-2008;Sri Lanka;LKA;2008;18.295282
Sri Lanka-2009;Sri Lanka;LKA;2009;16.858175
Sri Lanka-2010;Sri Lanka;LKA;2010;22.5048
Sri Lanka-2011;Sri Lanka;LKA;2011;16.731339
Sri Lanka-2012;Sri Lanka;LKA;2012;11.61518
Sri Lanka-2013;Sri Lanka;LKA;2013;23.840546
Sri Lanka-2014;Sri Lanka;LKA;2014;14.521174
Sri Lanka-2015;Sri Lanka;LKA;2015;16.858448
Sri Lanka-2016;Sri Lanka;LKA;2016;10.9095745
Sri Lanka-2017;Sri Lanka;LKA;2017;10.537182
Sri Lanka-2018;Sri Lanka;LKA;2018;16.163015
Sri Lanka-2019;Sri Lanka;LKA;2019;11.72639
Sri Lanka-2020;Sri Lanka;LKA;2020;12.707037
Sri Lanka-2021;Sri Lanka;LKA;2021;17.457203
Sweden-1965;Sweden;SWE;1965;34.933456
Sweden-1966;Sweden;SWE;1966;32.10004
Sweden-1967;Sweden;SWE;1967;33.95441
Sweden-1968;Sweden;SWE;1968;31.443342
Sweden-1969;Sweden;SWE;1969;26.987406
Sweden-1970;Sweden;SWE;1970;25.21589
Sweden-1971;Sweden;SWE;1971;31.050323
Sweden-1972;Sweden;SWE;1972;31.146816
Sweden-1973;Sweden;SWE;1973;32.794968
Sweden-1974;Sweden;SWE;1974;33.897015
Sweden-1975;Sweden;SWE;1975;32.194935
Sweden-1976;Sweden;SWE;1976;28.81189
Sweden-1977;Sweden;SWE;1977;28.482697
Sweden-1978;Sweden;SWE;1978;26.442204
Sweden-1979;Sweden;SWE;1979;26.517353
Sweden-1980;Sweden;SWE;1980;27.155102
Sweden-1981;Sweden;SWE;1981;27.777496
Sweden-1982;Sweden;SWE;1982;26.918581
Sweden-1983;Sweden;SWE;1983;31.245771
Sweden-1984;Sweden;SWE;1984;31.5388
Sweden-1985;Sweden;SWE;1985;30.350336
Sweden-1986;Sweden;SWE;1986;25.132704
Sweden-1987;Sweden;SWE;1987;30.272146
Sweden-1988;Sweden;SWE;1988;30.126038
Sweden-1989;Sweden;SWE;1989;31.627264
Sweden-1990;Sweden;SWE;1990;31.423817
Sweden-1991;Sweden;SWE;1991;28.902588
Sweden-1992;Sweden;SWE;1992;33.727757
Sweden-1993;Sweden;SWE;1993;34.224022
Sweden-1994;Sweden;SWE;1994;27.09124
Sweden-1995;Sweden;SWE;1995;30.862635
Sweden-1996;Sweden;SWE;1996;24.131914
Sweden-1997;Sweden;SWE;1997;31.110737
Sweden-1998;Sweden;SWE;1998;31.114119
Sweden-1999;Sweden;SWE;1999;30.737734
Sweden-2000;Sweden;SWE;2000;36.338226
Sweden-2001;Sweden;SWE;2001;33.863285
Sweden-2002;Sweden;SWE;2002;30.168947
Sweden-2003;Sweden;SWE;2003;25.240177
Sweden-2004;Sweden;SWE;2004;26.348093
Sweden-2005;Sweden;SWE;2005;30.572054
Sweden-2006;Sweden;SWE;2006;27.412111
Sweden-2007;Sweden;SWE;2007;28.80632
Sweden-2008;Sweden;SWE;2008;30.321852
Sweden-2009;Sweden;SWE;2009;31.154072
Sweden-2010;Sweden;SWE;2010;29.646269
Sweden-2011;Sweden;SWE;2011;30.100601
Sweden-2012;Sweden;SWE;2012;33.174526
Sweden-2013;Sweden;SWE;2013;27.358225
Sweden-2014;Sweden;SWE;2014;28.389797
Sweden-2015;Sweden;SWE;2015;32.243637
Sweden-2016;Sweden;SWE;2016;26.881958
Sweden-2017;Sweden;SWE;2017;27.115255
Sweden-2018;Sweden;SWE;2018;26.28328
Sweden-2019;Sweden;SWE;2019;26.46185
Sweden-2020;Sweden;SWE;2020;30.645115
Sweden-2021;Sweden;SWE;2021;29.473484
Switzerland-1965;Switzerland;CHE;1965;39.05084
Switzerland-1966;Switzerland;CHE;1966;41.49439
Switzerland-1967;Switzerland;CHE;1967;42.143433
Switzerland-1968;Switzerland;CHE;1968;39.673504
Switzerland-1969;Switzerland;CHE;1969;36.7013
Switzerland-1970;Switzerland;CHE;1970;34.634697
Switzerland-1971;Switzerland;CHE;1971;33.697243
Switzerland-1972;Switzerland;CHE;1972;28.542725
Switzerland-1973;Switzerland;CHE;1973;28.314793
Switzerland-1974;Switzerland;CHE;1974;31.026619
Switzerland-1975;Switzerland;CHE;1975;34.594242
Switzerland-1976;Switzerland;CHE;1976;29.048126
Switzerland-1977;Switzerland;CHE;1977;35.28424
Switzerland-1978;Switzerland;CHE;1978;32.405384
Switzerland-1979;Switzerland;CHE;1979;30.585205
Switzerland-1980;Switzerland;CHE;1980;32.192917
Switzerland-1981;Switzerland;CHE;1981;33.83872
Switzerland-1982;Switzerland;CHE;1982;35.368214
Switzerland-1983;Switzerland;CHE;1983;33.150684
Switzerland-1984;Switzerland;CHE;1984;29.171026
Switzerland-1985;Switzerland;CHE;1985;29.27254
Switzerland-1986;Switzerland;CHE;1986;28.629314
Switzerland-1987;Switzerland;CHE;1987;30.347586
Switzerland-1988;Switzerland;CHE;1988;31.091053
Switzerland-1989;Switzerland;CHE;1989;27.672663
Switzerland-1990;Switzerland;CHE;1990;26.569715
Switzerland-1991;Switzerland;CHE;1991;27.853329
Switzerland-1992;Switzerland;CHE;1992;27.944786
Switzerland-1993;Switzerland;CHE;1993;30.625925
Switzerland-1994;Switzerland;CHE;1994;31.830553
Switzerland-1995;Switzerland;CHE;1995;30.233532
Switzerland-1996;Switzerland;CHE;1996;25.582235
Switzerland-1997;Switzerland;CHE;1997;28.333914
Switzerland-1998;Switzerland;CHE;1998;27.70203
Switzerland-1999;Switzerland;CHE;1999;31.680716
Switzerland-2000;Switzerland;CHE;2000;29.897543
Switzerland-2001;Switzerland;CHE;2001;31.197525
Switzerland-2002;Switzerland;CHE;2002;28.340181
Switzerland-2003;Switzerland;CHE;2003;28.13629
Switzerland-2004;Switzerland;CHE;2004;27.540138
Switzerland-2005;Switzerland;CHE;2005;26.395624
Switzerland-2006;Switzerland;CHE;2006;24.989973
Switzerland-2007;Switzerland;CHE;2007;28.59582
Switzerland-2008;Switzerland;CHE;2008;28.116545
Switzerland-2009;Switzerland;CHE;2009;27.780495
Switzerland-2010;Switzerland;CHE;2010;28.617752
Switzerland-2011;Switzerland;CHE;2011;26.91353
Switzerland-2012;Switzerland;CHE;2012;30.16268
Switzerland-2013;Switzerland;CHE;2013;29.116404
Switzerland-2014;Switzerland;CHE;2014;29.981306
Switzerland-2015;Switzerland;CHE;2015;30.657255
Switzerland-2016;Switzerland;CHE;2016;29.324347
Switzerland-2017;Switzerland;CHE;2017;28.637695
Switzerland-2018;Switzerland;CHE;2018;28.454914
Switzerland-2019;Switzerland;CHE;2019;29.54292
Switzerland-2020;Switzerland;CHE;2020;31.844797
